building_id,hour,kwh_usage
blue_market,7,3.539991
blue_market,8,4.568058
blue_market,9,6.186215
blue_market,10,6.319199
blue_market,11,7.168052
blue_market,12,7.037241
blue_market,13,6.458338
blue_market,14,5.578236
blue_market,15,4.278936
blue_market,16,3.467903
blue_market,17,2.594485
blue_market,18,2.366232
blue_market,19,2.248853
blue_market,20,2.634499
blue_market,21,3.502740
blue_market,22,4.152936
blue_market,23,4.182779
blue_market,0,4.119696
blue_hydroelectric_plant,1,9.192424
blue_hydroelectric_plant,2,10.186093
blue_hydroelectric_plant,3,10.694786
blue_hydroelectric_plant,4,9.063218
blue_hydroelectric_plant,5,8.071576
blue_hydroelectric_plant,6,6.048418
blue_hydroelectric_plant,7,4.982749
blue_hydroelectric_plant,8,4.871306
blue_hydroelectric_plant,9,6.264918
blue_hydroelectric_plant,10,8.779958
blue_hydroelectric_plant,11,11.803497
blue_hydroelectric_plant,12,15.509077
blue_hydroelectric_plant,13,18.649686
blue_hydroelectric_plant,14,20.085610
blue_hydroelectric_plant,15,19.880119
blue_hydroelectric_plant,16,18.910359
blue_hydroelectric_plant,17,15.444693
blue_hydroelectric_plant,18,12.339805
blue_hydroelectric_plant,19,8.886261
blue_hydroelectric_plant,20,6.559371
blue_hydroelectric_plant,21,5.042518
blue_hydroelectric_plant,22,5.212263
blue_hydroelectric_plant,23,5.946976
blue_hydroelectric_plant,0,7.635257
blue_windmill,1,6.424340
blue_windmill,2,7.542593
blue_windmill,3,8.612844
blue_windmill,4,8.643861
blue_windmill,5,8.086601
blue_windmill,6,7.656448
blue_windmill,7,5.939451
blue_windmill,8,4.944390
blue_windmill,9,4.794238
blue_windmill,10,4.999407
blue_windmill,11,6.561758
blue_windmill,12,9.758751
blue_windmill,13,11.825368
blue_windmill,14,14.544424
blue_windmill,15,16.952186
blue_windmill,16,17.366967
blue_windmill,17,16.234027
blue_windmill,18,13.724625
blue_windmill,19,11.540457
blue_windmill,20,8.421176
blue_windmill,21,5.729051
blue_windmill,22,5.110381
blue_windmill,23,4.155035
blue_windmill,0,5.183949
blue_opera_house,1,6.463512
blue_opera_house,2,6.043755
blue_opera_house,3,4.873193
blue_opera_house,4,4.882927
blue_opera_house,5,4.045716
blue_opera_house,6,3.846730
blue_opera_house,7,3.969895
blue_opera_house,8,5.006123
blue_opera_house,9,6.558049
blue_opera_house,10,7.620522
blue_opera_house,11,9.777557
blue_opera_house,12,11.028921
blue_opera_house,13,10.885282
blue_opera_house,14,11.146206
blue_opera_house,15,9.699461
blue_opera_house,16,7.536001
blue_opera_house,17,5.941736
blue_opera_house,18,4.345948
blue_opera_house,19,3.967553
blue_opera_house,20,3.042690
blue_opera_house,21,3.562603
blue_opera_house,22,4.368142
blue_opera_house,23,5.103404
blue_opera_house,0,5.398993
blue_gymnaisum,1,2.621762
blue_gymnaisum,2,3.569752
blue_gymnaisum,3,3.851257
blue_gymnaisum,4,4.430255
blue_gymnaisum,5,4.597024
blue_gymnaisum,6,3.721550
blue_gymnaisum,7,3.429238
blue_gymnaisum,8,2.609784
blue_gymnaisum,9,2.462447
blue_gymnaisum,10,2.730210
blue_gymnaisum,11,2.749213
blue_gymnaisum,12,3.457738
blue_gymnaisum,13,4.523858
blue_gymnaisum,14,5.731199
blue_gymnaisum,15,7.049522
blue_gymnaisum,16,7.487207
blue_gymnaisum,17,7.687893
blue_gymnaisum,18,6.744787
blue_gymnaisum,19,6.270221
blue_gymnaisum,20,4.472794
blue_gymnaisum,21,3.768757
blue_gymnaisum,22,2.985920
blue_gymnaisum,23,2.868621
blue_gymnaisum,0,2.252406
blue_school,1,2.450975
blue_school,2,2.659096
blue_school,3,3.252122
blue_school,4,2.328917
blue_school,5,2.288072
blue_school,6,2.291620
blue_school,7,2.480925
blue_school,8,2.102465
blue_school,9,2.132178
blue_school,10,3.122075
blue_school,11,3.111396
blue_school,12,4.068228
blue_school,13,4.782725
blue_school,14,4.907840
blue_school,15,4.683996
blue_school,16,4.099878
blue_school,17,3.947823
blue_school,18,2.450335
blue_school,19,2.893211
blue_school,20,2.418732
blue_school,21,2.147949
blue_school,22,1.847820
blue_school,23,2.062909
blue_school,0,2.352660
blue_taco_truck,1,6.841215
blue_taco_truck,2,8.522359
blue_taco_truck,3,10.585390
blue_taco_truck,4,11.260719
blue_taco_truck,5,11.055164
blue_taco_truck,6,9.925738
blue_taco_truck,7,9.052534
blue_taco_truck,8,6.888663
blue_taco_truck,9,5.939800
blue_taco_truck,10,5.366754
blue_taco_truck,11,7.277525
blue_taco_truck,12,8.943706
blue_taco_truck,13,12.395104
blue_taco_truck,14,16.122594
blue_taco_truck,15,19.139935
blue_taco_truck,16,20.910936
blue_taco_truck,17,21.083804
blue_taco_truck,18,19.840366
blue_taco_truck,19,17.182259
blue_taco_truck,20,13.436234
blue_taco_truck,21,9.705289
blue_taco_truck,22,7.481373
blue_taco_truck,23,6.112504
blue_taco_truck,0,6.294011
blue_base,1,4.345662
blue_base,2,3.650011
blue_base,3,4.400820
blue_base,4,5.279926
blue_base,5,6.678681
blue_base,6,6.973065
blue_base,7,7.324883
blue_base,8,6.617913
blue_base,9,5.999711
blue_base,10,4.429964
blue_base,11,4.005900
blue_base,12,4.049018
blue_base,13,4.551125
blue_base,14,5.979758
blue_base,15,8.719183
blue_base,16,10.085752
blue_base,17,12.557833
blue_base,18,13.123011
blue_base,19,12.781616
blue_base,20,12.544342
blue_base,21,10.853764
blue_base,22,8.313382
blue_base,23,5.867442
blue_base,0,5.066795
blue_houseboat,1,4.648323
blue_houseboat,2,6.389348
blue_houseboat,3,7.410410
blue_houseboat,4,7.261811
blue_houseboat,5,6.885195
blue_houseboat,6,7.111779
blue_houseboat,7,6.066909
blue_houseboat,8,4.226322
blue_houseboat,9,3.643280
blue_houseboat,10,4.120468
blue_houseboat,11,5.421874
blue_houseboat,12,7.169524
blue_houseboat,13,8.541121
blue_houseboat,14,11.569940
blue_houseboat,15,12.540695
blue_houseboat,16,14.110654
blue_houseboat,17,13.702321
blue_houseboat,18,12.453311
blue_houseboat,19,10.303687
blue_houseboat,20,7.847934
blue_houseboat,21,6.241648
blue_houseboat,22,4.797953
blue_houseboat,23,3.797579
blue_houseboat,0,4.427412
blue_hospital,1,0.985372
blue_hospital,2,1.730397
blue_hospital,3,1.318759
blue_hospital,4,1.925827
blue_hospital,5,1.647855
blue_hospital,6,1.894609
blue_hospital,7,1.057630
blue_hospital,8,1.805337
blue_hospital,9,1.382721
blue_hospital,10,1.269243
blue_hospital,11,1.423667
blue_hospital,12,1.235090
blue_hospital,13,1.858286
blue_hospital,14,1.461525
blue_hospital,15,2.366271
blue_hospital,16,1.855968
blue_hospital,17,2.648076
blue_hospital,18,1.743311
blue_hospital,19,2.188847
blue_hospital,20,2.021778
blue_hospital,21,1.555813
blue_hospital,22,1.195711
blue_hospital,23,0.906607
blue_hospital,0,1.083882
blue_aquarium,1,4.499017
blue_aquarium,2,4.860702
blue_aquarium,3,5.617561
blue_aquarium,4,5.757071
blue_aquarium,5,5.219316
blue_aquarium,6,4.039819
blue_aquarium,7,2.810343
blue_aquarium,8,3.153470
blue_aquarium,9,2.933786
blue_aquarium,10,3.467387
blue_aquarium,11,5.382432
blue_aquarium,12,6.438166
blue_aquarium,13,7.983151
blue_aquarium,14,10.190524
blue_aquarium,15,10.605554
blue_aquarium,16,10.018106
blue_aquarium,17,9.328607
blue_aquarium,18,7.743603
blue_aquarium,19,5.580167
blue_aquarium,20,4.457306
blue_aquarium,21,2.956523
blue_aquarium,22,2.932371
blue_aquarium,23,3.319802
blue_aquarium,0,3.782939
green_house,1,3.705991
green_house,2,4.192348
green_house,3,5.138718
green_house,4,5.316109
green_house,5,6.976727
green_house,6,7.300917
green_house,7,6.363173
green_house,8,6.193569
green_house,9,5.316259
green_house,10,4.246002
green_house,11,3.336321
green_house,12,3.590574
green_house,13,5.264939
green_house,14,6.619470
green_house,15,8.427402
green_house,16,10.339004
green_house,17,12.387600
green_house,18,12.506576
green_house,19,12.692457
green_house,20,10.804731
green_house,21,9.432741
green_house,22,7.210114
green_house,23,5.370966
green_house,0,4.681408
green_museum,1,8.725224
green_museum,2,6.521578
green_museum,3,4.987768
green_museum,4,4.250753
green_museum,5,4.847298
green_museum,6,5.557291
green_museum,7,8.249018
green_museum,8,11.405798
green_museum,9,14.564079
green_museum,10,16.978093
green_museum,11,18.302744
green_museum,12,17.531383
green_museum,13,16.577651
green_museum,14,13.434715
green_museum,15,10.521898
green_museum,16,7.184971
green_museum,17,5.663042
green_museum,18,4.831411
green_museum,19,4.268253
green_museum,20,6.159814
green_museum,21,7.017540
green_museum,22,8.250560
green_museum,23,9.108076
green_museum,0,8.855436
green_office,1,2.617953
green_office,2,3.052401
green_office,3,3.481966
green_office,4,2.436866
green_office,5,2.044862
green_office,6,2.636313
green_office,7,1.728203
green_office,8,2.015787
green_office,9,2.186219
green_office,10,3.008707
green_office,11,3.795505
green_office,12,4.957684
green_office,13,4.700633
green_office,14,5.185058
green_office,15,4.742952
green_office,16,4.967741
green_office,17,4.399736
green_office,18,3.661458
green_office,19,2.333549
green_office,20,2.510825
green_office,21,2.294047
green_office,22,1.863326
green_office,23,2.548121
green_office,0,2.659170
green_planetarium,1,8.832583
green_planetarium,2,9.816988
green_planetarium,3,10.938428
green_planetarium,4,10.818000
green_planetarium,5,9.202264
green_planetarium,6,7.224697
green_planetarium,7,5.995194
green_planetarium,8,5.409545
green_planetarium,9,6.209529
green_planetarium,10,7.949257
green_planetarium,11,11.134622
green_planetarium,12,14.151770
green_planetarium,13,17.241552
green_planetarium,14,19.322141
green_planetarium,15,20.152046
green_planetarium,16,19.295014
green_planetarium,17,17.275553
green_planetarium,18,13.751525
green_planetarium,19,11.365332
green_planetarium,20,8.067256
green_planetarium,21,6.020997
green_planetarium,22,5.513993
green_planetarium,23,5.597123
green_planetarium,0,7.733444
green_birdhouse,1,3.209420
green_birdhouse,2,3.206596
green_birdhouse,3,3.464695
green_birdhouse,4,4.510604
green_birdhouse,5,5.747010
green_birdhouse,6,5.925756
green_birdhouse,7,6.171869
green_birdhouse,8,5.343637
green_birdhouse,9,4.844799
green_birdhouse,10,3.640113
green_birdhouse,11,2.761619
green_birdhouse,12,3.460275
green_birdhouse,13,3.419619
green_birdhouse,14,5.164742
green_birdhouse,15,6.560560
green_birdhouse,16,8.376725
green_birdhouse,17,10.284397
green_birdhouse,18,11.282766
green_birdhouse,19,10.670571
green_birdhouse,20,10.098319
green_birdhouse,21,8.903737
green_birdhouse,22,6.868604
green_birdhouse,23,5.185621
green_birdhouse,0,3.307150
green_stadium,1,5.472060
green_stadium,2,5.915372
green_stadium,3,5.955700
green_stadium,4,5.258557
green_stadium,5,4.627448
green_stadium,6,4.566347
green_stadium,7,2.891595
green_stadium,8,2.902247
green_stadium,9,3.734079
green_stadium,10,4.656988
green_stadium,11,6.343163
green_stadium,12,7.878978
green_stadium,13,9.558835
green_stadium,14,11.078842
green_stadium,15,11.284699
green_stadium,16,10.734152
green_stadium,17,9.713370
green_stadium,18,8.145004
green_stadium,19,6.397306
green_stadium,20,4.512929
green_stadium,21,3.362123
green_stadium,22,3.039243
green_stadium,23,3.660131
green_stadium,0,4.436794
green_warehouse,1,3.127608
green_warehouse,2,2.419171
green_warehouse,3,1.999474
green_warehouse,4,2.251892
green_warehouse,5,2.358593
green_warehouse,6,2.346730
green_warehouse,7,3.241652
green_warehouse,8,3.700728
green_warehouse,9,3.881744
green_warehouse,10,5.073516
green_warehouse,11,5.213156
green_warehouse,12,4.939098
green_warehouse,13,4.699421
green_warehouse,14,4.213015
green_warehouse,15,2.942147
green_warehouse,16,2.141407
green_warehouse,17,1.940730
green_warehouse,18,2.290333
green_warehouse,19,1.846972
green_warehouse,20,2.689747
green_warehouse,21,2.152223
green_warehouse,22,3.402758
green_warehouse,23,3.391175
green_warehouse,0,3.177088
green_market,1,3.920082
green_market,2,3.858926
green_market,3,4.561556
green_market,4,5.816865
green_market,5,5.621558
green_market,6,5.297321
green_market,7,5.050662
green_market,8,4.022008
green_market,9,3.868227
green_market,10,3.587269
green_market,11,3.330810
green_market,12,4.295603
green_market,13,5.435363
green_market,14,6.655208
green_market,15,8.711961
green_market,16,9.016464
green_market,17,9.726851
green_market,18,9.639960
green_market,19,8.076633
green_market,20,6.882645
green_market,21,5.443203
green_market,22,3.972980
green_market,23,3.786603
green_market,0,3.065210
green_hydroelectric_plant,1,1.860797
green_hydroelectric_plant,2,2.597279
green_hydroelectric_plant,3,2.572854
green_hydroelectric_plant,4,3.304267
green_hydroelectric_plant,5,2.678073
green_hydroelectric_plant,6,1.901407
green_hydroelectric_plant,7,1.896110
green_hydroelectric_plant,8,1.470076
green_hydroelectric_plant,9,1.541380
green_hydroelectric_plant,10,2.110624
green_hydroelectric_plant,11,2.690012
green_hydroelectric_plant,12,3.314361
green_hydroelectric_plant,13,4.180053
green_hydroelectric_plant,14,4.715684
green_hydroelectric_plant,15,5.120579
green_hydroelectric_plant,16,4.734180
green_hydroelectric_plant,17,4.213572
green_hydroelectric_plant,18,3.963485
green_hydroelectric_plant,19,3.345841
green_hydroelectric_plant,20,2.420109
green_hydroelectric_plant,21,1.486614
green_hydroelectric_plant,22,1.218460
green_hydroelectric_plant,23,1.552703
green_hydroelectric_plant,0,1.827180
green_windmill,1,8.627719
green_windmill,2,8.974196
green_windmill,3,7.672663
green_windmill,4,7.021397
green_windmill,5,5.355608
green_windmill,6,4.766992
green_windmill,7,4.139717
green_windmill,8,5.433916
green_windmill,9,6.664619
green_windmill,10,10.017032
green_windmill,11,11.744096
green_windmill,12,13.905473
green_windmill,13,15.720792
green_windmill,14,15.994505
green_windmill,15,15.122403
green_windmill,16,12.832390
green_windmill,17,9.985751
green_windmill,18,7.546306
green_windmill,19,5.878005
green_windmill,20,5.251621
green_windmill,21,5.135895
green_windmill,22,4.948763
green_windmill,23,7.021954
green_windmill,0,7.639533
green_opera_house,1,8.662995
green_opera_house,2,9.388985
green_opera_house,3,10.508747
green_opera_house,4,9.275901
green_opera_house,5,8.354019
green_opera_house,6,6.491294
green_opera_house,7,5.503409
green_opera_house,8,4.994638
green_opera_house,9,5.006826
green_opera_house,10,7.596863
green_opera_house,11,9.746312
green_opera_house,12,12.943555
green_opera_house,13,16.362850
green_opera_house,14,18.404945
green_opera_house,15,18.974958
green_opera_house,16,18.827385
green_opera_house,17,16.378489
green_opera_house,18,12.816913
green_opera_house,19,10.270496
green_opera_house,20,7.099631
green_opera_house,21,5.938140
green_opera_house,22,4.542683
green_opera_house,23,5.900170
green_opera_house,0,6.364393
green_gymnaisum,1,9.075163
green_gymnaisum,2,7.998229
green_gymnaisum,3,6.675698
green_gymnaisum,4,5.633270
green_gymnaisum,5,4.869454
green_gymnaisum,6,4.720999
green_gymnaisum,7,6.335138
green_gymnaisum,8,8.664358
green_gymnaisum,9,11.980885
green_gymnaisum,10,15.012604
green_gymnaisum,11,17.008724
green_gymnaisum,12,18.097650
green_gymnaisum,13,18.291061
green_gymnaisum,14,16.128979
green_gymnaisum,15,13.466407
green_gymnaisum,16,10.629469
green_gymnaisum,17,7.492578
green_gymnaisum,18,5.797116
green_gymnaisum,19,4.517201
green_gymnaisum,20,5.128186
green_gymnaisum,21,6.693492
green_gymnaisum,22,8.194778
green_gymnaisum,23,8.875761
green_gymnaisum,0,9.674197
green_school,1,6.767613
green_school,2,6.543872
green_school,3,5.766824
green_school,4,4.085852
green_school,5,3.721683
green_school,6,2.953184
green_school,7,3.542577
green_school,8,4.359352
green_school,9,6.114620
green_school,10,8.704926
green_school,11,10.134023
green_school,12,12.182128
green_school,13,12.304499
green_school,14,11.825288
green_school,15,11.166015
green_school,16,8.431619
green_school,17,6.368749
green_school,18,4.409872
green_school,19,3.632549
green_school,20,2.885176
green_school,21,3.144639
green_school,22,4.532752
green_school,23,5.687786
green_school,0,6.704501
green_taco_truck,1,6.072655
green_taco_truck,2,7.793421
green_taco_truck,3,8.539197
green_taco_truck,4,8.627061
green_taco_truck,5,7.913470
green_taco_truck,6,7.441102
green_taco_truck,7,5.334380
green_taco_truck,8,4.290726
green_taco_truck,9,4.286138
green_taco_truck,10,4.661519
green_taco_truck,11,7.044145
green_taco_truck,12,9.602249
green_taco_truck,13,12.788000
green_taco_truck,14,15.570304
green_taco_truck,15,17.073884
green_taco_truck,16,16.946651
green_taco_truck,17,16.279606
green_taco_truck,18,14.123618
green_taco_truck,19,10.819811
green_taco_truck,20,8.097487
green_taco_truck,21,6.370403
green_taco_truck,22,4.892783
green_taco_truck,23,4.017994
green_taco_truck,0,4.648620
green_base,1,8.867238
green_base,2,7.272484
green_base,3,6.190927
green_base,4,5.263482
green_base,5,5.046450
green_base,6,5.173219
green_base,7,7.184756
green_base,8,10.282227
green_base,9,13.152782
green_base,10,15.880802
green_base,11,17.266044
green_base,12,17.279770
green_base,13,16.107648
green_base,14,13.635280
green_base,15,11.584244
green_base,16,8.850951
green_base,17,6.366230
green_base,18,5.287178
green_base,19,4.833345
green_base,20,5.634178
green_base,21,6.558812
green_base,22,8.479024
green_base,23,8.597852
green_base,0,9.598339
green_houseboat,1,8.603673
green_houseboat,2,8.223925
green_houseboat,3,6.958912
green_houseboat,4,6.248842
green_houseboat,5,5.210535
green_houseboat,6,4.700316
green_houseboat,7,5.260786
green_houseboat,8,7.157782
green_houseboat,9,9.821794
green_houseboat,10,12.656887
green_houseboat,11,15.177512
green_houseboat,12,16.936858
green_houseboat,13,16.597519
green_houseboat,14,15.463216
green_houseboat,15,13.880900
green_houseboat,16,11.618033
green_houseboat,17,8.854386
green_houseboat,18,5.802153
green_houseboat,19,4.752191
green_houseboat,20,4.577097
green_houseboat,21,4.922212
green_houseboat,22,6.279073
green_houseboat,23,7.709831
green_houseboat,0,8.587195
green_hospital,1,3.677369
green_hospital,2,4.250466
green_hospital,3,3.764386
green_hospital,4,3.390308
green_hospital,5,3.022171
green_hospital,6,2.461744
green_hospital,7,1.970860
green_hospital,8,2.655748
green_hospital,9,3.320616
green_hospital,10,3.364570
green_hospital,11,5.248872
green_hospital,12,5.719231
green_hospital,13,6.381208
green_hospital,14,7.199904
green_hospital,15,7.756397
green_hospital,16,6.395415
green_hospital,17,5.875976
green_hospital,18,4.942892
green_hospital,19,3.263690
green_hospital,20,2.976269
green_hospital,21,2.805686
green_hospital,22,2.641998
green_hospital,23,2.639628
green_hospital,0,3.415029
green_aquarium,1,6.116294
